subject	subject_label	predicate	object	object_label	property_values	predicate_label	negated	publications	primary_knowledge_source	aggregator_knowledge_source	subject_closure	subject_closure_label	object_closure	object_closure_label
NCBIGene:1303	None	None	HP:0002650	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002650	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002650	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002650	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001319	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001319	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000174	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002705	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002791	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0025403	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002751	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002751	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003327	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0005988	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003325	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003307	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003306	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003306	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003324	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003324	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002086	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003391	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0010499	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0008180	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0009473	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003458	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003458	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0100490	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0010511	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003593	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003546	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003560	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003557	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003557	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003557	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003557	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0008366	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0010628	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001058	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003691	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003691	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002359	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002355	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001073	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001075	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0032152	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0032152	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003623	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0020152	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0009073	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0009058	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0009046	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0009027	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0004303	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003044	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0031936	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0031936	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000767	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0010176	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0009113	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003198	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003199	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003236	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003236	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003236	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0005879	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000980	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000977	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000962	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0008081	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0100297	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0006466	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0006466	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002827	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002827	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002828	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002828	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0005072	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002808	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002808	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002808	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002803	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0030095	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0006380	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0006380	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002878	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000218	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002877	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001558	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001508	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0030051	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002938	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001601	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000347	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000347	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002987	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002987	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002987	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0030319	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0012497	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000473	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000470	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000467	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001771	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001763	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001762	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000592	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000565	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000545	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001166	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002495	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001252	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001252	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0007392	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0003835	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000098	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001374	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001373	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001373	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001388	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000023	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000023	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000015	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0007517	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0007502	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0031158	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0031189	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0008780	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001324	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001324	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000007	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002647	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001319	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001315	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002617	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002624	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002705	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002761	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002751	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0003324	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002093	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002091	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0003477	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0003458	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002194	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002194	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002239	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001058	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001058	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0025019	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0025019	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001030	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0003690	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001075	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0032153	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0008458	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0004942	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0020152	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000618	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0034006	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000678	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0005659	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0005692	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0031936	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000767	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0003199	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000926	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0003179	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000883	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0045052	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000993	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000977	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000987	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000963	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000939	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000939	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000938	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000938	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0100295	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000286	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002827	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000243	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0025513	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001558	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001537	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0030043	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001519	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001519	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0012379	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000377	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0006532	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0006532	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002943	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002999	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0002987	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001635	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001635	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001634	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0031629	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0005294	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0005280	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000486	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000482	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000482	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000494	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001788	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001763	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001763	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001762	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001762	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000508	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000501	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000501	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000592	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000592	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0001892	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000563	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000541	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000541	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000540	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000545	None		None	None		None	None				
NCBIGene:5351	None	None	HP:0000545	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0003701	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0003701	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0001297	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0001252	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000081	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000061	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000076	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000076	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0001382	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0001382	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0001382	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0001324	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000010	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000007	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000006	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000122	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0002036	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0003326	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0002239	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0003555	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0001058	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0001065	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0009830	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0001075	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0032153	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0007126	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0009025	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0005692	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000763	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0004416	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000835	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000813	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0003202	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0003298	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000977	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0000963	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0011675	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0002829	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0002829	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0012378	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0001634	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0001634	None		None	None		None	None				
NCBIGene:7148	None	None	HP:0031655	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001270	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001252	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0007392	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001373	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001367	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001385	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001388	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001387	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000023	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000023	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0008897	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0002673	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000007	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0002650	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001476	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0002748	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0002749	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0002020	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0002036	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0100541	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0010529	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0003593	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0003577	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0004876	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0100790	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0200094	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0010648	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0003510	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001058	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0002381	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001030	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001027	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001007	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001001	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0009826	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001075	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0009803	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0100633	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0100699	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0010749	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0002300	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000668	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0004322	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0005692	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0003010	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0005743	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000963	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000939	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000938	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000938	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000286	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000286	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000278	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000260	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0002812	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0002827	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001582	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000222	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000212	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000232	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000225	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001537	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000369	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000347	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000347	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001622	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0005332	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0005280	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0012471	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000494	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001788	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000506	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0001831	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000592	None		None	None		None	None				
NCBIGene:9509	None	None	HP:0000545	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001166	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001131	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001119	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001119	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0009887	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001288	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001288	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001385	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001382	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000023	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0002659	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000007	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0002650	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001319	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000164	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000175	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0002757	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0003326	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0003326	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0100583	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0005930	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0100790	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0200020	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0100689	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0100689	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000647	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0005692	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000977	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000939	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0007720	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001537	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0012385	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000365	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0011003	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001642	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001634	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000407	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000405	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000485	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001763	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0001822	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000501	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000592	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000592	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000563	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000559	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000572	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000541	None		None	None		None	None				
NCBIGene:11107	None	None	HP:0000545	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001166	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001166	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001290	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0100813	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001270	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001252	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001252	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001263	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001371	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001371	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001373	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001388	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0001363	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0000028	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0007469	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0007469	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0002673	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0000007	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0002652	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0002650	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0000193	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0000160	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0000160	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0000175	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0006243	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0002757	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0002751	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0011800	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0010511	None		None	None		None	None				
NCBIGene:11285	None	None	HP:0010511	None		None	None		None	None				
